UserId,ProductId,Rating
3484,287,5
2229,149,5
6203,7,5
5929,148,4
2353,584,5
4599,687,5
1879,108,5
7839,385,5
6900,237,5
6654,371,5
4907,221,5
6926,110,5
7471,135,5
6323,69,5
6451,534,5
2760,98,4
6792,551,5
2393,477,5
7084,460,5
5287,69,5
4014,317,3
585,89,5
5226,698,5
7867,24,5
1987,421,5
3384,404,5
1867,578,4
6479,666,5
150,751,5
3321,421,5
3597,90,5
5557,414,5
6264,265,4
5495,555,5
3587,164,5
7479,684,5
1852,18,5
4172,773,5
1985,670,2
7047,567,5
4348,425,5
7852,55,5
3706,385,5
2533,78,5
4399,583,3
6079,335,5
2192,347,1
748,610,5
834,707,5
1752,614,5
648,562,4
5971,736,5
480,189,5
6645,295,5
259,468,5
2541,584,5
4817,613,5
4575,317,5
6465,265,5
4925,671,5
5323,184,5
4402,595,5
6969,707,4
4823,360,5
1290,111,5
4425,474,5
1282,634,3
5331,336,5
4359,310,5
3901,421,5
7699,1,5
3147,609,5
6891,241,5
4626,360,5
2906,736,5
3862,148,5
2091,180,5
2358,610,4
2326,665,5
5066,607,5
1930,342,5
5110,755,5
5050,405,5
5119,330,5
4402,502,5
7512,490,5
6543,361,5
7746,429,5
4431,628,5
4803,461,5
3238,149,5
6921,232,5
7331,495,2
4740,291,5
6990,730,5
4919,207,5
1194,316,5
225,422,5
960,86,5
6086,168,5
5272,215,5
7558,663,5
1311,398,5
6010,340,5
1302,737,5
607,320,5
2597,669,5
3641,192,5
1955,174,5
3076,203,5
3443,747,5
6159,313,5
19,684,5
1710,581,5
1111,530,4
2462,319,5
965,614,4
4585,424,5
1831,635,5
1920,303,5
617,270,5
2570,168,4
3761,372,5
2273,559,4
7253,189,5
948,547,5
731,488,4
3341,532,5
7602,602,5
4626,230,5
3305,170,5
1990,594,5
4144,256,4
6340,608,5
3808,205,5
2574,557,5
7543,429,5
5361,772,5
4208,324,5
6200,729,5
1832,477,5
3384,342,5
949,165,5
5250,485,5
4040,614,5
6683,359,5
5254,612,5
570,433,5
2097,469,5
7786,510,5
3673,558,5
674,318,5
6589,688,5
186,230,5
6448,205,5
433,775,5
7210,4,5
3758,491,5
3666,184,4
122,239,5
2015,683,5
4806,467,5
7181,769,5
6004,515,5
3058,627,5
1488,489,4
5565,293,5
1106,172,4
3226,218,5
5791,459,5
4027,416,5
4894,697,5
2539,429,5
5374,810,1
6385,558,5
194,490,5
862,58,5
3911,143,5
3183,736,5
3552,224,5
4454,601,5
6292,22,5
2677,163,5
7601,24,5
3230,63,5
1179,504,5
3636,535,5
7862,21,5
1389,62,5
5343,5,5
2132,594,5
7533,12,5
1813,517,5
7350,201,5
7594,235,4
6102,630,5
6549,606,5
6395,792,5
4820,510,5
5742,567,5
1498,121,5
4587,509,5
400,664,5
7706,577,5
6346,597,5
6190,687,5
7128,78,5
4306,621,5
1948,611,3
6140,310,5
2621,1,5
4308,151,5
4617,810,5
5746,348,4
2101,628,5
545,428,4
6964,289,5
6845,477,5
1348,582,5
968,283,5
6600,170,5
3794,670,5
2013,687,5
4660,554,5
845,614,5
1947,1,2
1749,207,5
4754,255,5
3797,163,5
3026,469,5
2212,716,5
3352,580,2
3793,184,5
5945,581,5
4016,313,4
6592,428,5
4346,57,5
6926,18,5
6140,204,5
5321,177,5
1838,111,5
3805,686,5
5880,694,5
3590,560,5
3368,267,5
4958,523,5
6074,22,5
1205,459,3
1722,237,5
4124,649,5
5508,17,5
5882,737,5
5615,501,5
5047,172,5
3771,688,5
677,421,5
2064,372,5
4246,688,5
457,686,5
6270,635,4
4296,727,5
5509,263,4
1798,18,5
3621,747,5
6412,458,5
5720,316,5
4425,614,3
6636,428,5
6260,422,5
7063,485,4
4354,370,5
1902,209,5
6875,14,5
1549,597,5
2540,661,5
7336,312,5
7071,477,5
3900,503,5
2381,272,5
4170,415,5
6028,136,3
4739,665,5
2579,340,4
1846,765,5
4128,765,5
5265,276,5
4741,217,5
7339,56,5
6603,164,5
3650,1,5
5338,168,4
527,810,5
3665,504,5
1641,148,5
1100,582,3
7683,51,3
2775,213,5
3447,476,5
7645,461,5
6508,737,5
1645,466,5
6559,608,5
6727,494,5
4234,467,5
6877,655,5
3489,602,5
1866,507,5
6479,511,5
6724,768,5
5736,425,5
4396,24,5
2902,624,5
93,258,5
2013,475,5
4762,421,5
7647,710,5
6119,5,3
4192,605,5
3376,583,5
2363,312,5
988,312,4
2554,772,5
3228,684,5
3203,714,5
4498,731,5
5010,55,5
2449,372,5
5466,765,5
883,493,5
5774,485,5
7743,230,5
7450,683,5
7275,421,5
3339,1,5
5522,317,5
3196,534,5
5696,22,5
5727,810,5
4778,171,5
6356,710,5
102,581,5
6443,21,5
4027,491,5
3466,613,5
5918,191,5
658,701,5
4111,1,4
5415,371,5
4223,78,4
252,594,4
6129,316,5
2123,698,5
441,374,5
1557,108,5
987,385,5
3047,767,5
384,627,4
845,622,3
5942,429,5
3646,305,5
5434,372,5
3337,132,5
2924,810,5
1257,716,5
4970,417,5
6900,676,5
2349,590,5
4216,238,5
3330,614,5
1118,614,5
5052,310,5
897,152,5
1885,425,5
3955,519,5
4960,687,5
6730,567,5
5181,756,5
5066,602,4
6411,597,4
2320,501,5
2444,345,5
648,802,5
65,546,4
6729,490,5
2375,716,5
1099,665,5
3478,129,5
7423,578,5
6732,272,5
258,775,5
792,79,5
7351,502,5
3771,587,5
7682,461,5
7612,109,5
6494,105,5
5786,684,5
5295,24,3
1850,237,5
4874,278,5
3233,63,5
5110,316,5
6960,672,5
6207,611,5
5944,57,4
1564,555,5
7269,286,5
619,554,5
400,771,5
5051,675,5
7014,340,5
2044,184,5
6304,747,5
6624,1,1
4135,210,5
6675,175,5
663,434,5
6965,669,2
2735,664,5
4592,420,5
1484,504,2
4128,474,5
2142,490,5
5935,447,5
1041,634,5
4001,57,5
7804,320,5
2181,767,4
6851,498,5
458,237,5
5592,505,5
4589,639,4
7811,317,5
3628,558,5
6876,613,5
1416,666,5
2177,792,5
714,342,4
7203,78,5
947,239,5
5779,594,5
6449,111,5
1987,310,5
6328,546,5
1866,279,5
3239,50,4
1785,688,4
707,19,5
3907,649,2
6554,463,5
322,313,5
5024,177,4
6930,265,5
3923,501,5
638,180,5
2462,578,5
4951,684,3
4998,77,5
4364,165,5
231,303,5
1561,510,5
7980,217,5
3197,461,5
5635,501,5
6788,567,4
5072,14,5
6376,193,5
5353,500,5
41,519,5
4664,404,5
608,158,5
1232,472,5
4485,215,5
4867,168,5
4193,767,5
2076,61,5
3405,423,5
2460,698,5
361,320,5
7904,477,1
3110,594,5
4466,676,5
342,544,5
6666,417,5
4638,210,5
3382,273,5
378,613,5
2274,581,5
793,423,5
4343,421,5
3403,162,5
158,268,5
2386,594,5
6937,542,5
5280,111,5
7390,221,5
2229,50,5
5536,507,5
3376,366,5
7637,768,5
7397,64,4
5939,69,4
3853,18,5
1189,632,5
4986,661,5
3451,555,5
4979,255,5
4309,694,4
2616,152,5
2061,577,4
7332,320,4
3089,679,5
6477,342,5
7379,69,3
7810,532,5
6175,351,5
4646,586,5
5451,313,5
2039,204,5
978,290,5
3120,718,4
7113,472,5
4369,216,5
7337,464,5
1544,684,5
5711,597,5
5870,551,5
1875,517,5
2624,580,5
6295,581,5
6521,256,5
3139,587,5
4690,288,5
4444,249,5
6868,595,5
7786,135,1
3482,581,5
2053,402,4
2098,182,5
5762,287,5
2075,191,5
4655,205,5
5082,5,1
1926,271,5
6549,234,5
7501,737,5
1011,8,5
3202,193,5
768,514,4
6561,5,5
1284,603,5
1706,476,5
3215,155,5
1634,418,5
1893,415,5
2408,201,5
6877,687,5
2294,455,5
2351,683,5
5949,121,5
3858,775,5
4877,515,5
791,288,5
2237,595,5
1828,67,2
5774,611,5
4317,329,5
6089,609,4
6015,489,5
2894,792,5
3062,765,5
5303,396,5
3328,530,5
4016,519,1
651,611,3
7805,595,4
7080,62,5
7571,789,5
3642,165,5
6887,358,5
5408,360,5
3805,4,4
609,290,5
716,432,5
4549,530,4
1560,661,5
3322,310,5
7828,167,4
5342,360,5
2770,737,5
3070,188,5
492,568,5
7247,346,5
4974,583,5
440,79,5
777,464,5
7042,583,5
7857,649,5
6045,86,5
1276,498,5
6118,256,3
6860,527,5
399,662,5
997,616,5
6171,361,4
125,373,4
30,66,5
143,59,5
6158,165,5
370,66,5
6044,402,5
1361,221,4
3271,466,5
3719,232,5
1241,555,5
3762,316,5
6609,178,5
6145,631,5
394,55,5
4464,768,5
6551,621,4
6863,129,5
3777,594,5
915,768,5
7449,87,5
7057,371,5
1122,62,5
6491,228,5
3630,143,5
5101,700,3
4752,669,5
4508,359,5
4147,476,5
6023,221,5
2276,501,5
1660,189,5
506,510,5
3106,607,5
7947,532,4
2914,270,4
842,698,5
3688,361,5
7236,217,5
2157,429,5
7223,535,5
942,610,3
1329,631,5
4654,671,5
887,266,5
5344,340,5
6699,630,4
2644,4,5
7951,631,5
3395,642,5
6758,416,5
5570,594,5
5461,613,5
3920,190,5
2876,765,5
5131,165,5
357,416,5
5305,566,5
3146,607,4
5089,698,5
4842,335,5
3057,476,5
1867,272,5
5750,577,5
7651,476,5
2191,176,5
639,311,5
7352,612,5
20,676,5
5838,665,5
3429,661,5
1212,158,5
6837,67,5
4989,558,4
6286,129,5
1100,515,5
6195,56,5
1349,352,4
4770,374,5
5933,418,5
2990,21,5
3794,317,5
767,105,5
3078,487,5
984,518,5
1735,172,5
6821,351,5
7763,375,5
2331,288,5
5112,478,5
5393,466,5
2187,578,5
6167,319,5
6563,605,4
6445,205,5
662,371,5
1621,361,5
4592,208,4
573,671,4
1256,78,5
7346,108,5
2756,50,5
3051,558,5
5777,491,5
912,192,5
1837,699,5
3467,187,1
639,421,5
7525,608,5
7062,509,5
812,412,5
1958,694,2
4698,22,5
5872,590,5
4981,192,5
1328,69,5
4709,348,1
3526,346,5
6244,222,5
6421,686,5
4649,635,4
5130,221,5
973,544,4
2484,149,5
7630,18,5
48,170,5
4842,135,5
6353,530,5
7597,152,4
3858,662,5
5247,757,5
3848,466,5
7612,664,5
4449,61,4
2096,630,5
1727,737,5
6860,113,5
2131,547,4
1834,455,5
7334,621,5
5051,794,1
6908,176,5
6928,99,5
5269,511,1
1293,144,4
2497,167,5
7915,611,5
15,784,5
6188,564,5
4524,662,5
5702,578,5
5384,663,5
1536,413,5
5239,109,5
5880,792,5
4299,372,2
6701,372,5
686,767,5
7271,677,5
3093,87,5
5586,56,5
1960,109,5
6410,79,5
2649,710,5
730,374,5
1338,502,5
3077,247,5
6604,629,5
4189,230,5
1830,508,5
4956,374,5
209,64,5
7728,137,5
3668,534,5
5929,481,5
5696,686,5
1176,643,5
4834,577,5
5450,490,5
1939,530,5
2326,614,5
5154,78,5
4173,87,5
1386,135,5
6061,580,5
4983,265,5
2681,87,5
1463,342,5
2661,639,5
2047,666,5
1280,221,5
7574,769,5
3842,154,5
2306,180,5
2025,672,5
6987,510,5
7964,111,5
5287,156,4
6295,340,5
7780,371,5
5307,544,5
1079,66,5
3686,613,5
1664,338,5
7573,312,5
534,272,4
5338,666,5
610,373,5
7068,358,5
471,295,5
6242,305,5
1445,176,5
6068,563,5
7823,630,5
1097,148,5
7139,270,5
828,213,5
6859,687,5
4651,349,5
5587,686,5
5495,767,5
7914,767,4
4889,7,5
7796,203,5
3171,420,5
5768,5,5
297,133,1
2544,563,5
6732,19,5
7910,55,5
456,369,5
6335,624,5
5806,193,1
3315,769,5
247,152,5
4889,170,5
6621,167,5
3201,543,5
4294,686,5
7011,416,5
1850,625,3
3056,359,5
2473,314,5
2096,546,5
1838,370,5
2286,158,5
4525,504,4
7172,239,4
4864,584,5
3188,531,5
3026,207,5
1148,278,5
4853,584,5
4433,255,5
2747,305,5
6831,5,5
4064,580,5
2985,747,5
6385,747,4
6877,61,5
2715,584,5
6939,417,5
421,643,5
3383,5,5
1561,630,4
2489,180,5
4612,511,5
1668,224,5
5160,203,5
5026,303,5
5172,643,5
2169,624,5
5998,498,5
7471,181,5
3803,77,5
7343,624,5
7150,342,5
149,607,5
3157,532,5
1700,208,4
6625,707,5
5942,627,5
3703,464,5
5042,563,5
814,460,5
4875,694,5
1058,600,5
6629,645,5
6278,241,5
4676,22,5
7615,410,5
3925,160,5
3395,698,3
5080,352,5
7419,53,5
4912,802,5
7343,136,5
1204,1,5
3039,143,5
219,305,5
1803,344,5
4040,523,5
5765,188,5
3953,180,5
1038,619,3
4337,371,5
6388,405,4
249,291,4
3834,458,5
3701,672,5
5143,233,5
6391,24,5
3747,580,5
4803,578,5
2150,578,5
1766,180,4
7119,163,3
4791,561,5
4095,305,5
2472,234,5
2824,186,5
5268,417,5
6518,166,5
5992,698,5
764,433,5
1906,12,5
6351,148,5
3419,64,5
2147,164,5
720,679,4
7375,105,5
2917,727,5
4924,108,5
3230,255,5
6253,507,5
1136,208,5
6070,171,5
3577,614,5
5617,473,5
6141,418,5
3987,129,5
5901,237,5
7915,478,5
2175,782,5
1559,421,4
871,208,4
6349,256,5
4716,583,5
4748,639,5
1028,224,4
1941,5,5
2320,590,5
3952,460,5
2008,58,5
4833,753,5
1605,530,5
534,69,5
416,495,5
5785,467,5
4718,433,5
6317,635,5
7793,662,5
7177,81,5
6539,665,2
4912,233,4
4943,631,5
1158,558,4
6275,22,5
725,460,5
1241,576,5
5997,589,5
707,66,4
6248,768,5
6280,574,5
5622,737,5
7535,107,5
2770,583,4
1613,417,5
1499,140,1
7015,14,5
1183,287,5
4378,53,5
6001,462,5
3968,429,5
1423,349,5
6949,105,5
3082,176,5
7705,595,5
7075,273,5
6573,756,5
4136,310,4
4995,595,5
4633,429,5
2532,69,5
405,419,5
842,629,5
6181,262,5
7568,312,5
2464,209,5
2665,209,5
4076,319,5
4455,58,5
6920,466,5
3100,792,5
5020,504,5
5430,474,5
3229,630,5
5876,164,3
519,613,5
6687,578,5
3934,683,4
691,385,5
6232,614,4
3783,478,5
4570,460,3
7410,154,5
4507,371,5
171,132,5
2217,167,5
4715,56,5
5071,621,4
4488,265,5
2569,535,5
2419,165,5
6674,318,5
4114,530,5
2036,500,5
7512,112,4
7418,640,5
4622,538,5
2610,661,5
2584,4,5
3798,601,5
1184,498,5
2072,421,5
7456,192,5
7825,631,5
5994,236,4
7807,534,5
7914,358,5
587,684,5
5797,581,4
4827,698,4
405,581,5
4040,772,5
7608,547,5
1785,423,5
4563,358,5
7719,335,5
7956,170,5
5509,472,5
1365,268,5
3917,423,5
5633,160,5
4183,509,5
1679,115,5
865,538,5
7380,144,5
3825,385,5
3712,143,5
7681,265,5
6782,424,5
4806,559,5
2006,458,5
5463,604,5
283,306,4
7501,583,5
4531,314,5
4939,614,5
446,550,5
1336,433,2
1245,133,4
5031,263,5
4807,320,5
33,544,5
2707,236,5
4240,566,5
3392,203,5
1359,583,5
2131,577,5
6536,609,2
5291,643,5
7339,502,5
7937,99,5
6674,398,5
7366,775,5
133,413,5
4206,462,5
1867,764,5
696,672,5
1488,555,5
2004,140,5
1272,534,5
1809,168,5
514,209,5
301,385,5
2202,632,5
2753,562,5
2617,134,5
5903,60,5
256,342,4
1746,754,5
3009,55,5
874,278,5
4737,198,5
1856,613,5
5961,306,5
6034,405,5
7720,736,5
7533,57,5
5754,136,4
2042,317,5
3802,639,5
7824,768,5
4371,661,5
5705,605,5
6798,550,5
532,707,5
5037,611,3
1058,697,5
1002,421,5
